#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 540  33
# Band-Index:    1
   5.21916    -12.791490  0.646  0.008  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.673
   5.21018    -12.778315  0.648  0.008  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.674
   5.20119    -12.764814  0.647  0.008  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.674
   5.19220    -12.750996  0.647  0.008  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.673
   5.18322    -12.736905  0.648  0.007  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.675
   5.17423    -12.722491  0.648  0.007  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.675
   5.16524    -12.707800  0.648  0.007  0.005  0.011  0.000  0.000  0.000  0.000  0.000  0.675
   5.15626    -12.692848  0.648  0.007  0.006  0.009  0.000  0.000  0.000  0.000  0.000  0.675
   5.14727    -12.677579  0.649  0.007  0.006  0.009  0.000  0.000  0.000  0.000  0.000  0.676
   5.13828    -12.662132  0.650  0.007  0.008  0.009  0.000  0.000  0.000  0.000  0.000  0.677
   5.12930    -12.646524  0.649  0.007  0.008  0.009  0.000  0.000  0.000  0.001  0.000  0.676
   5.12031    -12.630751  0.650  0.007  0.008  0.009  0.000  0.000  0.000  0.001  0.000  0.677
   5.11132    -12.614764  0.650  0.007  0.008  0.008  0.000  0.000  0.000  0.001  0.000  0.677
   5.10233    -12.598774  0.650  0.007  0.008  0.008  0.000  0.000  0.000  0.001  0.000  0.677
   5.09335    -12.582748  0.651  0.007  0.008  0.008  0.000  0.001  0.000  0.001  0.000  0.678
   5.08436    -12.566748  0.651  0.006  0.008  0.008  0.000  0.001  0.000  0.001  0.000  0.678
   5.07537    -12.550851  0.652  0.006  0.010  0.007  0.000  0.001  0.000  0.001  0.000  0.677
   5.06639    -12.535152  0.653  0.006  0.009  0.006  0.000  0.001  0.000  0.001  0.000  0.678
   5.05740    -12.519772  0.653  0.006  0.009  0.006  0.000  0.001  0.000  0.001  0.000  0.678
   5.04841    -12.504860  0.653  0.006  0.009  0.006  0.000  0.001  0.000  0.001  0.000  0.678
   5.03943    -12.490607  0.654  0.006  0.009  0.005  0.000  0.001  0.000  0.001  0.000  0.679
   5.03044    -12.477229  0.654  0.006  0.011  0.005  0.000  0.001  0.000  0.001  0.000  0.679
   5.02145    -12.465057  0.655  0.006  0.011  0.005  0.000  0.001  0.000  0.001  0.000  0.679
   5.01247    -12.454371  0.655  0.005  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   5.00348    -12.445654  0.655  0.006  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   4.99449    -12.439261  0.654  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   4.98550    -12.435549  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   4.97652    -12.434753  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   4.97652    -13.011796  0.607  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   4.96059    -13.011177  0.608  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.633
   4.94467    -13.009528  0.607  0.002  0.019  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   4.92874    -13.006871  0.608  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   4.91282    -13.003294  0.608  0.002  0.019  0.004  0.000  0.000  0.000  0.000  0.000  0.635
   4.89689    -12.998819  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.635
   4.88096    -12.993544  0.608  0.001  0.019  0.004  0.000  0.000  0.000  0.000  0.000  0.635
   4.86504    -12.987404  0.609  0.002  0.020  0.005  0.000  0.000  0.000  0.000  0.000  0.636
   4.84911    -12.980420  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.636
   4.83319    -12.972591  0.611  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.636
   4.81726    -12.963922  0.611  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.637
   4.80134    -12.954422  0.611  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.638
   4.78541    -12.944103  0.612  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.639
   4.76948    -12.932987  0.613  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.640
   4.75356    -12.921085  0.614  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.639
   4.73763    -12.908379  0.614  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.641
   4.72171    -12.894977  0.615  0.002  0.017  0.005  0.000  0.000  0.000  0.000  0.000  0.642
   4.70578    -12.880863  0.615  0.002  0.017  0.005  0.000  0.000  0.000  0.000  0.000  0.642
   4.68986    -12.866051  0.617  0.002  0.017  0.005  0.000  0.001  0.000  0.000  0.000  0.644
   4.67393    -12.850597  0.619  0.002  0.017  0.005  0.000  0.001  0.000  0.000  0.000  0.645
   4.65801    -12.834528  0.619  0.003  0.017  0.005  0.000  0.001  0.000  0.000  0.000  0.645
   4.64208    -12.817863  0.621  0.003  0.017  0.005  0.000  0.001  0.000  0.000  0.000  0.647
   4.62615    -12.800651  0.621  0.003  0.017  0.005  0.000  0.001  0.000  0.000  0.000  0.649
   4.61023    -12.782910  0.623  0.003  0.016  0.005  0.000  0.001  0.000  0.000  0.000  0.648
   4.59430    -12.764693  0.624  0.003  0.016  0.005  0.000  0.001  0.000  0.000  0.000  0.650
   4.57838    -12.746003  0.624  0.003  0.016  0.005  0.000  0.001  0.000  0.000  0.000  0.652
   4.56245    -12.726953  0.626  0.003  0.016  0.005  0.000  0.001  0.000  0.000  0.000  0.654
   4.54653    -12.707547  0.628  0.003  0.016  0.005  0.000  0.001  0.000  0.000  0.000  0.654
   4.53060    -12.687830  0.628  0.003  0.015  0.006  0.000  0.001  0.000  0.000  0.000  0.656
   4.51467    -12.667847  0.630  0.003  0.015  0.007  0.000  0.001  0.000  0.000  0.000  0.657
   4.49875    -12.647647  0.632  0.003  0.015  0.007  0.000  0.001  0.000  0.000  0.000  0.659
   4.48282    -12.627278  0.632  0.003  0.015  0.007  0.000  0.001  0.000  0.000  0.000  0.661
   4.46690    -12.606754  0.634  0.004  0.015  0.007  0.000  0.001  0.000  0.000  0.000  0.661
   4.45097    -12.586160  0.636  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.663
   4.43505    -12.565585  0.638  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.665
   4.41912    -12.545048  0.638  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.667
   4.40320    -12.524597  0.640  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.669
   4.38727    -12.504284  0.642  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.670
   4.37134    -12.484165  0.644  0.004  0.014  0.007  0.000  0.001  0.000  0.000  0.000  0.670
   4.35542    -12.464285  0.644  0.004  0.013  0.007  0.000  0.001  0.000  0.000  0.000  0.672
   4.33949    -12.444700  0.646  0.004  0.013  0.009  0.000  0.001  0.000  0.000  0.000  0.674
   4.32357    -12.425457  0.649  0.004  0.013  0.009  0.000  0.001  0.000  0.000  0.000  0.676
   4.30764    -12.406601  0.649  0.004  0.013  0.009  0.000  0.001  0.000  0.000  0.000  0.676
   4.29172    -12.388176  0.651  0.004  0.013  0.009  0.000  0.001  0.000  0.000  0.000  0.678
   4.27579    -12.370227  0.651  0.004  0.013  0.009  0.000  0.001  0.000  0.000  0.000  0.680
   4.25986    -12.352796  0.653  0.004  0.013  0.009  0.000  0.001  0.000  0.001  0.000  0.680
   4.24394    -12.335909  0.655  0.004  0.011  0.009  0.000  0.001  0.000  0.001  0.000  0.683
   4.22801    -12.319602  0.655  0.004  0.011  0.009  0.000  0.001  0.000  0.001  0.000  0.683
   4.21209    -12.303944  0.655  0.004  0.011  0.009  0.000  0.001  0.000  0.001  0.000  0.685
   4.19616    -12.288940  0.657  0.004  0.010  0.009  0.000  0.001  0.000  0.001  0.000  0.685
   4.18024    -12.274618  0.657  0.004  0.010  0.010  0.000  0.001  0.000  0.001  0.000  0.687
   4.16431    -12.260999  0.658  0.004  0.010  0.010  0.000  0.001  0.000  0.001  0.000  0.688
   4.14839    -12.248152  0.658  0.005  0.011  0.010  0.000  0.001  0.000  0.001  0.000  0.689
   4.13246    -12.236018  0.659  0.005  0.011  0.011  0.000  0.001  0.000  0.001  0.000  0.689
   4.11653    -12.224646  0.660  0.005  0.011  0.011  0.000  0.001  0.000  0.001  0.000  0.691
   4.10061    -12.214116  0.661  0.005  0.011  0.011  0.000  0.001  0.000  0.001  0.000  0.691
   4.08468    -12.204339  0.661  0.005  0.011  0.012  0.000  0.001  0.000  0.001  0.000  0.692
   4.06876    -12.195576  0.661  0.005  0.011  0.012  0.000  0.001  0.000  0.001  0.000  0.692
   4.05283    -12.188335  0.661  0.007  0.010  0.011  0.000  0.001  0.000  0.001  0.000  0.692
   4.03691    -12.184871  0.660  0.009  0.012  0.008  0.000  0.002  0.000  0.001  0.000  0.691
   4.03691    -12.184871  0.660  0.009  0.012  0.008  0.000  0.002  0.000  0.001  0.000  0.691
   4.02894    -12.185955  0.659  0.011  0.012  0.006  0.000  0.001  0.000  0.001  0.000  0.691
   4.02098    -12.188597  0.660  0.012  0.011  0.006  0.000  0.001  0.000  0.001  0.000  0.692
   4.01302    -12.192234  0.660  0.012  0.011  0.006  0.000  0.001  0.000  0.001  0.000  0.692
   4.00505    -12.196474  0.660  0.012  0.010  0.005  0.000  0.001  0.000  0.001  0.000  0.692
   3.99709    -12.201054  0.660  0.012  0.010  0.005  0.000  0.001  0.000  0.001  0.000  0.691
   3.98913    -12.205924  0.661  0.012  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.691
   3.98117    -12.211074  0.661  0.012  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.691
   3.97320    -12.216385  0.659  0.012  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.690
   3.96524    -12.221869  0.660  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.691
   3.95728    -12.227506  0.660  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.691
   3.94932    -12.233274  0.660  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.690
   3.94135    -12.239102  0.659  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.690
   3.93339    -12.245076  0.659  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.689
   3.92543    -12.251128  0.660  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.689
   3.91746    -12.257242  0.660  0.011  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.688
   3.90950    -12.263392  0.659  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.687
   3.90154    -12.269588  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.688
   3.89358    -12.275803  0.660  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.688
   3.88561    -12.282026  0.659  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.687
   3.87765    -12.288242  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.686
   3.86969    -12.294440  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.686
   3.86172    -12.300648  0.659  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.687
   3.85376    -12.306770  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.686
   3.84580    -12.312844  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.685
   3.83784    -12.318832  0.657  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.685
   3.82987    -12.324756  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.684
   3.82191    -12.330612  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.685
   3.81395    -12.336308  0.657  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.685
   3.80598    -12.341954  0.657  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.684
   3.79802    -12.347508  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.683
   3.79006    -12.352944  0.658  0.009  0.010  0.004  0.000  0.001  0.000  0.001  0.000  0.683
   3.78210    -12.358256  0.657  0.008  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.682
   3.77413    -12.363435  0.657  0.008  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.683
   3.76617    -12.368475  0.656  0.008  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.683
   3.75821    -12.373378  0.658  0.008  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.682
   3.75024    -12.378118  0.657  0.008  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.682
   3.74228    -12.382700  0.657  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.73432    -12.387117  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.72636    -12.391364  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.680
   3.71839    -12.395435  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.71043    -12.399327  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.682
   3.70247    -12.403035  0.657  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.69451    -12.406553  0.657  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.68654    -12.409879  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.681
   3.67858    -12.413009  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.680
   3.67062    -12.415939  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.680
   3.66265    -12.418703  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.680
   3.65469    -12.421224  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.64673    -12.423537  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.63877    -12.425638  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.63080    -12.427527  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.62284    -12.429200  0.654  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.61488    -12.430656  0.654  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.60691    -12.431894  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.59895    -12.432913  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.59099    -12.433688  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.58303    -12.434265  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.57506    -12.434620  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.56710    -12.434753  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.56710    -12.434753  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.55331    -12.435177  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.679
   3.53952    -12.436597  0.656  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.52572    -12.438957  0.655  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.51193    -12.442269  0.654  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.678
   3.49814    -12.446517  0.653  0.007  0.010  0.003  0.000  0.001  0.000  0.001  0.000  0.677
   3.48435    -12.451699  0.653  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.677
   3.47056    -12.457758  0.653  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.677
   3.45676    -12.464684  0.653  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.677
   3.44297    -12.472445  0.650  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.674
   3.42918    -12.481018  0.650  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.674
   3.41539    -12.490346  0.650  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.674
   3.40160    -12.500398  0.648  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.674
   3.38780    -12.511195  0.647  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.671
   3.37401    -12.522571  0.645  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.671
   3.36022    -12.534553  0.645  0.007  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.670
   3.34643    -12.547097  0.644  0.006  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.668
   3.33264    -12.560107  0.642  0.006  0.012  0.003  0.000  0.001  0.000  0.001  0.000  0.668
   3.31884    -12.573587  0.642  0.006  0.014  0.003  0.000  0.001  0.000  0.001  0.000  0.666
   3.30505    -12.587455  0.640  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.666
   3.29126    -12.601688  0.639  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.663
   3.27747    -12.616233  0.637  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.663
   3.26368    -12.631060  0.636  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.661
   3.24988    -12.646053  0.635  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.660
   3.23609    -12.661203  0.632  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.659
   3.22230    -12.676461  0.632  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.658
   3.20851    -12.691824  0.630  0.006  0.014  0.002  0.000  0.001  0.000  0.001  0.000  0.656
   3.19472    -12.707164  0.630  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.655
   3.18092    -12.722481  0.628  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.654
   3.16713    -12.737712  0.627  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.653
   3.15334    -12.752851  0.625  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.653
   3.13955    -12.767838  0.625  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.650
   3.12576    -12.782663  0.623  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.650
   3.11196    -12.797305  0.622  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.648
   3.09817    -12.811626  0.621  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.648
   3.08438    -12.825652  0.620  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.646
   3.07059    -12.839348  0.619  0.006  0.016  0.002  0.000  0.001  0.000  0.001  0.000  0.646
   3.05680    -12.852684  0.619  0.005  0.016  0.002  0.000  0.000  0.000  0.000  0.000  0.644
   3.04300    -12.865607  0.617  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.643
   3.02921    -12.878136  0.616  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.643
   3.01542    -12.890218  0.615  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.642
   3.00163    -12.901836  0.614  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.641
   2.98784    -12.912974  0.614  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.640
   2.97404    -12.923585  0.613  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.640
   2.96025    -12.933661  0.613  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.639
   2.94646    -12.943195  0.612  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.638
   2.93267    -12.952149  0.612  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.638
   2.91888    -12.960517  0.610  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.637
   2.90508    -12.968308  0.610  0.005  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.636
   2.89129    -12.975436  0.610  0.005  0.019  0.002  0.000  0.000  0.000  0.000  0.000  0.637
   2.87750    -12.981981  0.609  0.005  0.019  0.002  0.000  0.000  0.000  0.000  0.000  0.636
   2.86371    -12.987904  0.608  0.004  0.019  0.002  0.000  0.000  0.000  0.000  0.000  0.635
   2.84992    -12.993203  0.609  0.003  0.019  0.002  0.000  0.000  0.000  0.000  0.000  0.635
   2.83612    -12.997879  0.608  0.003  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.635
   2.82233    -13.001911  0.608  0.003  0.019  0.002  0.000  0.000  0.000  0.000  0.000  0.634
   2.80854    -13.005314  0.608  0.003  0.018  0.002  0.000  0.000  0.000  0.000  0.000  0.635
   2.79475    -13.008037  0.608  0.003  0.019  0.004  0.000  0.000  0.000  0.000  0.000  0.635
   2.78096    -13.010070  0.608  0.003  0.020  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   2.76716    -13.011320  0.607  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   2.75337    -13.011796  0.607  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   2.75337    -13.011796  0.607  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.634
   2.74439    -13.038131  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.633
   2.73540    -13.067788  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.633
   2.72641    -13.096965  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.633
   2.71742    -13.125661  0.609  0.002  0.018  0.004  0.000  0.000  0.000  0.000  0.000  0.633
   2.70844    -13.153875  0.609  0.002  0.015  0.004  0.000  0.000  0.000  0.000  0.000  0.630
   2.69945    -13.181570  0.609  0.002  0.015  0.004  0.000  0.000  0.000  0.000  0.000  0.630
   2.69046    -13.208818  0.609  0.002  0.015  0.004  0.000  0.000  0.000  0.000  0.000  0.630
   2.68148    -13.235577  0.609  0.002  0.015  0.004  0.000  0.000  0.000  0.000  0.000  0.630
   2.67249    -13.261936  0.606  0.002  0.015  0.004  0.000  0.000  0.000  0.000  0.000  0.630
   2.66350    -13.287710  0.606  0.002  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.65452    -13.312990  0.606  0.002  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.64553    -13.337773  0.606  0.004  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.63654    -13.362082  0.606  0.004  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.62756    -13.385866  0.606  0.004  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.61857    -13.409149  0.606  0.004  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.627
   2.60958    -13.431929  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.625
   2.60060    -13.454204  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.59161    -13.475973  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.58262    -13.497236  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.57363    -13.517989  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.56465    -13.538233  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.55566    -13.557966  0.606  0.004  0.009  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.54667    -13.577190  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.624
   2.53769    -13.595910  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.52870    -13.614115  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.51971    -13.631805  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.51073    -13.648978  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.50174    -13.665634  0.606  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.49275    -13.681772  0.607  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.48377    -13.697389  0.609  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.47478    -13.712486  0.609  0.004  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.46579    -13.727062  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.45680    -13.741097  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.621
   2.44782    -13.754628  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.619
   2.43883    -13.767640  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.42984    -13.780178  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.42086    -13.792100  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.41187    -13.803530  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.40288    -13.814433  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.39390    -13.824809  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.38491    -13.834659  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.37592    -13.843989  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.36694    -13.852790  0.609  0.004  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.35795    -13.861062  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.34896    -13.868805  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.33998    -13.876018  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.33099    -13.882700  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.32200    -13.888851  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.31301    -13.894470  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.30403    -13.899558  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.29504    -13.904114  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.28605    -13.908061  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.27707    -13.911552  0.609  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.618
   2.26808    -13.914512  0.609  0.004  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.618
   2.25909    -13.916939  0.609  0.004  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.618
   2.25011    -13.918833  0.609  0.004  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.618
   2.24112    -13.920195  0.609  0.004  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.618
   2.23213    -13.921025  0.609  0.004  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.618
