#K-Path     Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60  60
# Band-Index:    1
   1.080   -10.646  0.001  0.000  0.000  0.000  0.001 -0.001  0.000  0.001 -0.001  0.002
   1.107   -10.640  0.000  0.000  0.000  0.000  0.001 -0.001  0.000  0.001 -0.001  0.002
   1.133   -10.634  0.000  0.000  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.003
   1.160   -10.629  0.000  0.000  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.003
   1.186   -10.625  0.000  0.000  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.002
   1.213   -10.621  0.000  0.001  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.002
   1.239   -10.619  0.000  0.001  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.002
   1.265   -10.619  0.000  0.001  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.002
   1.292   -10.622  0.000  0.001  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.003
   1.318   -10.627  0.000  0.001  0.000  0.000  0.001 -0.001  0.000  0.002 -0.001  0.003
   1.345   -10.634  0.000  0.001  0.000  0.000  0.002 -0.001  0.000  0.002 -0.001  0.002
   1.371   -10.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.371   -10.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.424   -10.622  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.477   -10.604  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001
   1.530   -10.592  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000
   1.582   -10.587  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.635   -10.590  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.688   -10.600  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000
   1.741   -10.618  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.794   -10.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.846   -10.671  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000
   1.899   -10.703  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.952   -10.737  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.005   -10.772  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.058   -10.805  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.111   -10.836  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.163   -10.863  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001  0.000  0.001
   2.216   -10.885  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.269   -10.902  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.322   -10.912  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.375   -10.915  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
# Band-Index:   16
   2.375   -10.915  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.322   -10.911  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.269   -10.901  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.216   -10.885  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.163   -10.863  0.000  0.000 -0.001  0.000  0.000  0.000  0.000 -0.001  0.000 -0.001
   2.111   -10.836  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.058   -10.805  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.005   -10.771  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   1.952   -10.737  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.899   -10.702  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   1.846   -10.670  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000
   1.794   -10.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   1.741   -10.617  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.688   -10.599  0.000  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000
   1.635   -10.589  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.582   -10.586  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.530   -10.591  0.000  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000
   1.477   -10.603  0.000  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000 -0.001
   1.424   -10.621  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   1.371   -10.644  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000
   1.371   -10.644  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000
   1.345   -10.633  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.001 -0.001 -0.002
   1.318   -10.625  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.001 -0.001 -0.003
   1.292   -10.621  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.003
   1.265   -10.618  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.002
   1.239   -10.618  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.002
   1.213   -10.620  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.002
   1.186   -10.623  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.002
   1.160   -10.628  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.003
   1.133   -10.633  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.003
   1.107   -10.639  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.001 -0.002
   1.080   -10.645 -0.001  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001 -0.002
   1.054   -10.651 -0.001  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001 -0.002
   1.028   -10.656 -0.001  0.000  0.000  0.000  0.000 -0.001  0.000  0.001 -0.001 -0.002
   1.001   -10.661 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001 -0.001 -0.002
   0.975   -10.666 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001 -0.002
   0.948   -10.669 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001 -0.001
   0.922   -10.672 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001 -0.001
   0.896   -10.673 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001 -0.001
   0.869   -10.674 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000
   0.869   -10.674 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000
   0.823   -10.660  0.007  0.000  0.000  0.001  0.006  0.004  0.000  0.012  0.002  0.033
   0.778   -10.641  0.004  0.001  0.001  0.002  0.006  0.003  0.000  0.011  0.002  0.029
   0.732   -10.628  0.003  0.001  0.002  0.002  0.005  0.003  0.000  0.010  0.002  0.028
   0.686   -10.624  0.002  0.001  0.003  0.002  0.005  0.003  0.000  0.010  0.002  0.026
   0.640   -10.628  0.002  0.001  0.003  0.002  0.005  0.003  0.000  0.009  0.002  0.026
   0.595   -10.641  0.002  0.000  0.005  0.001  0.005  0.003  0.000  0.009  0.002  0.025
   0.549   -10.661  0.002  0.000  0.005  0.001  0.003  0.003  0.000  0.008  0.001  0.024
   0.503   -10.685  0.002  0.000  0.007  0.001  0.003  0.003  0.000  0.008  0.001  0.023
   0.457   -10.713  0.003  0.000  0.007  0.001  0.003  0.002  0.000  0.006  0.001  0.023
   0.412   -10.743  0.003  0.000  0.009  0.001  0.003  0.002  0.000  0.006  0.001  0.022
   0.366   -10.773  0.003  0.000  0.009  0.000  0.002  0.001  0.000  0.004  0.000  0.021
   0.320   -10.802  0.004  0.000  0.010  0.000  0.001  0.001  0.000  0.003  0.000  0.020
   0.274   -10.829  0.004  0.000  0.011  0.000  0.001  0.001  0.000  0.003  0.000  0.019
   0.229   -10.854  0.004  0.000  0.011  0.000  0.000  0.000  0.000  0.001  0.000  0.017
   0.183   -10.875  0.003  0.000  0.009  0.000  0.000  0.000  0.000  0.001  0.000  0.014
   0.137   -10.892  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.091   -10.904  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.046   -10.912  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000   -10.915  0.000  0.000 -0.001  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
# Band-Index:   17
   0.000    -5.391  0.006  0.000  0.000  0.000  0.000  0.000  0.010  0.000  0.000  0.017
   0.046    -5.384  0.086  0.000  0.002  0.000  0.000  0.000  0.128  0.000  0.000  0.216
   0.091    -5.366  0.092  0.000  0.002  0.000  0.001  0.000  0.137  0.001  0.000  0.233
   0.137    -5.336  0.090  0.000  0.001  0.000  0.002  0.001  0.138  0.002  0.001  0.237
   0.183    -5.296  0.089  0.000  0.001  0.002  0.005  0.001  0.139  0.003  0.002  0.243
   0.229    -5.246  0.086  0.000  0.000  0.002  0.010  0.002  0.140  0.005  0.003  0.250
   0.274    -5.189  0.082  0.000  0.000  0.002  0.018  0.003  0.140  0.008  0.006  0.261
   0.320    -5.126  0.078  0.001  0.000  0.003  0.030  0.004  0.136  0.012  0.010  0.275
   0.366    -5.061  0.073  0.001  0.000  0.004  0.048  0.005  0.130  0.016  0.016  0.294
   0.412    -4.997  0.066  0.001  0.000  0.004  0.073  0.007  0.118  0.021  0.024  0.317
   0.457    -4.937  0.059  0.001  0.000  0.005  0.106  0.008  0.101  0.023  0.035  0.340
   0.503    -4.884  0.053  0.002  0.002  0.006  0.144  0.007  0.076  0.020  0.048  0.357
   0.549    -4.849  0.053  0.002  0.003  0.007  0.176  0.001  0.030  0.002  0.059  0.333
   0.595    -4.921  0.074  0.002  0.002  0.006  0.063  0.022  0.021  0.066  0.021  0.276
   0.640    -5.074  0.081  0.001  0.001  0.004  0.025  0.029  0.037  0.087  0.009  0.275
   0.686    -5.213  0.087  0.001  0.001  0.003  0.015  0.029  0.038  0.086  0.005  0.266
   0.732    -5.327  0.091  0.001  0.001  0.002  0.012  0.027  0.038  0.081  0.004  0.258
   0.778    -5.408  0.094  0.001  0.001  0.002  0.010  0.026  0.037  0.078  0.003  0.251
   0.823    -5.455  0.095  0.000  0.001  0.001  0.009  0.024  0.037  0.073  0.003  0.245
   0.869    -5.466  0.002  0.000  0.000  0.000  0.000  0.001  0.001  0.001  0.000  0.003
   0.869    -5.466  0.002  0.000  0.000  0.000  0.000  0.001  0.001  0.001  0.000  0.003
   0.896    -5.464  0.002  0.000  0.000  0.000  0.000 -0.001  0.001  0.001  0.001  0.004
   0.922    -5.459  0.002  0.000  0.000  0.000 -0.001 -0.001  0.001  0.002  0.001  0.004
   0.948    -5.452  0.002  0.000  0.000  0.000 -0.001 -0.001  0.001  0.003  0.001  0.005
   0.975    -5.441  0.002  0.000  0.000  0.000 -0.001 -0.001  0.001  0.003  0.001  0.006
   1.001    -5.428  0.002  0.000  0.000  0.000 -0.001 -0.001  0.001  0.004  0.001  0.006
   1.028    -5.412  0.002  0.000  0.000  0.000 -0.002 -0.002  0.001  0.004  0.001  0.006
   1.054    -5.394  0.002  0.000  0.000  0.000 -0.002 -0.002  0.001  0.004  0.003  0.007
   1.080    -5.373  0.003  0.000  0.000  0.000 -0.002 -0.002  0.001  0.005  0.003  0.007
   1.107    -5.350  0.003  0.000  0.000  0.000 -0.002 -0.003  0.002  0.005  0.003  0.008
   1.133    -5.327  0.003  0.000  0.000  0.000 -0.002 -0.003  0.002  0.005  0.002  0.008
   1.160    -5.302  0.003  0.000  0.000  0.000 -0.002 -0.003  0.002  0.006  0.002  0.008
   1.186    -5.277  0.004  0.000  0.000  0.000 -0.002 -0.003  0.002  0.005  0.002  0.008
   1.213    -5.253  0.003  0.000  0.000  0.000 -0.001 -0.003  0.003  0.005  0.002  0.007
   1.239    -5.230  0.004  0.000  0.000  0.000 -0.002 -0.003  0.003  0.004  0.001  0.007
   1.265    -5.210  0.003  0.000  0.000  0.000 -0.001 -0.002  0.002  0.003  0.001  0.007
   1.292    -5.193  0.003  0.000  0.000  0.000 -0.001 -0.001  0.002  0.002  0.001  0.005
   1.318    -5.182  0.003  0.000  0.000  0.000  0.000 -0.001  0.002  0.001  0.000  0.004
   1.345    -5.176  0.002  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.004
   1.371    -5.174  0.001  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.003
   1.371    -5.174  0.001  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.003
   1.424    -5.177  0.001  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.002
   1.477    -5.174  0.001  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.003
   1.530    -5.150  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.582    -5.097  0.001  0.000  0.000  0.000  0.000  0.001  0.001  0.000  0.000  0.003
   1.635    -5.014  0.001  0.000  0.000  0.000  0.000  0.001  0.001  0.000  0.000  0.004
   1.688    -4.906  0.001  0.000  0.000  0.000  0.000  0.002  0.001  0.001  0.000  0.004
   1.741    -4.785  0.001  0.000  0.000  0.000  0.001  0.003  0.002  0.000  0.000  0.005
   1.794    -4.716  0.001  0.000  0.000  0.000  0.002  0.001  0.002  0.000  0.000  0.005
   1.846    -4.761  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.001  0.001  0.005
   1.899    -4.842  0.000  0.000  0.000  0.000  0.001  0.000  0.002  0.000  0.001  0.004
   1.952    -4.932  0.001  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.003
   2.005    -5.024  0.001  0.000  0.000  0.001  0.001  0.000  0.002  0.000  0.000  0.004
   2.058    -5.112  0.002  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.007
   2.111    -5.192  0.007  0.000  0.000  0.000  0.001  0.000  0.011  0.001  0.000  0.019
   2.163    -5.261  0.052  0.000  0.000  0.001  0.004  0.000  0.084  0.003  0.000  0.146
   2.216    -5.317  0.011  0.000  0.000  0.000  0.001  0.000  0.017  0.000  0.000  0.028
   2.269    -5.357  0.007  0.000  0.000  0.000  0.000  0.000  0.011  0.001  0.000  0.019
   2.322    -5.382  0.006  0.000  0.000  0.000  0.000  0.000  0.010  0.000  0.000  0.016
   2.375    -5.391  0.006  0.000  0.000  0.000  0.000  0.000  0.010  0.000  0.000  0.017
# Band-Index:   18
   2.375    -5.390 -0.006  0.000  0.000  0.000  0.000  0.000 -0.010  0.000  0.000 -0.017
   2.322    -5.382 -0.006  0.000  0.000  0.000  0.000  0.000 -0.010  0.000  0.000 -0.017
   2.269    -5.357 -0.007  0.000  0.000  0.000  0.000  0.000 -0.011 -0.001  0.000 -0.019
   2.216    -5.317 -0.011  0.000  0.000  0.000 -0.001  0.000 -0.016  0.000  0.000 -0.028
   2.163    -5.261 -0.052  0.000  0.000 -0.001 -0.004  0.000 -0.084 -0.003  0.000 -0.146
   2.111    -5.192 -0.007  0.000  0.000  0.000 -0.001  0.000 -0.011 -0.001  0.000 -0.020
   2.058    -5.112 -0.002  0.000  0.000  0.000  0.000  0.000 -0.004 -0.001  0.000 -0.007
   2.005    -5.024 -0.001  0.000  0.000 -0.001 -0.001  0.000 -0.002  0.000  0.000 -0.005
   1.952    -4.932 -0.001  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.004
   1.899    -4.841  0.000  0.000  0.000  0.000 -0.001  0.000 -0.002  0.000  0.000 -0.004
   1.846    -4.761  0.000  0.000  0.000  0.000 -0.002  0.000 -0.001 -0.001  0.000 -0.005
   1.794    -4.715 -0.001  0.000  0.000  0.000 -0.001 -0.001 -0.002  0.000  0.000 -0.005
   1.741    -4.783 -0.001  0.000  0.000  0.000  0.000 -0.002 -0.001  0.000  0.000 -0.004
   1.688    -4.903 -0.001  0.000  0.000  0.000  0.000 -0.002 -0.001 -0.001  0.000 -0.004
   1.635    -5.011 -0.001  0.000  0.000  0.000  0.000 -0.001 -0.001  0.000  0.000 -0.003
   1.582    -5.093 -0.001  0.000  0.000  0.000  0.000 -0.001 -0.001  0.000  0.000 -0.003
   1.530    -5.145 -0.002  0.000  0.000  0.000  0.000 -0.001 -0.001  0.000  0.000 -0.002
   1.477    -5.169 -0.001  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.003
   1.424    -5.171 -0.001  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.002
   1.371    -5.168 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.371    -5.168 -0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.345    -5.170 -0.002  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.004
   1.318    -5.176 -0.003  0.000  0.000  0.000  0.000 -0.001 -0.002  0.001  0.000 -0.004
   1.292    -5.188 -0.003  0.000  0.000  0.000 -0.001 -0.002 -0.002  0.001  0.001 -0.005
   1.265    -5.204 -0.003  0.000  0.000  0.000 -0.001 -0.002 -0.003  0.002  0.001 -0.007
   1.239    -5.225 -0.004  0.000  0.000  0.000 -0.002 -0.003 -0.002  0.002  0.001 -0.007
   1.213    -5.248 -0.003  0.000  0.000  0.000 -0.001 -0.004 -0.002  0.003  0.002 -0.008
   1.186    -5.272 -0.004  0.000  0.000  0.000 -0.002 -0.004 -0.002  0.002  0.002 -0.008
   1.160    -5.297 -0.003  0.000  0.000  0.000 -0.002 -0.005 -0.002  0.002  0.002 -0.008
   1.133    -5.322 -0.003  0.000  0.000  0.000 -0.003 -0.004 -0.002  0.002  0.002 -0.008
   1.107    -5.346 -0.003  0.000  0.000  0.000 -0.002 -0.004 -0.002  0.001  0.002 -0.008
   1.080    -5.369 -0.003  0.000  0.000  0.000 -0.003 -0.004 -0.001  0.001  0.002 -0.007
   1.054    -5.390 -0.002  0.000  0.000  0.000 -0.002 -0.004 -0.002  0.001  0.002 -0.007
   1.028    -5.408 -0.002  0.000  0.000  0.000 -0.002 -0.003 -0.002  0.001  0.001 -0.006
   1.001    -5.424 -0.002  0.000  0.000  0.000 -0.002 -0.003 -0.001  0.000  0.001 -0.006
   0.975    -5.438 -0.002  0.000  0.000  0.000 -0.001 -0.003 -0.001  0.000  0.001 -0.006
   0.948    -5.448 -0.002  0.000  0.000  0.000 -0.001 -0.001  0.000 -0.001  0.001 -0.005
   0.922    -5.456 -0.002  0.000  0.000  0.000 -0.001 -0.001 -0.001 -0.001  0.001 -0.004
   0.896    -5.461 -0.002  0.000  0.000  0.000  0.000 -0.001 -0.001 -0.001  0.001 -0.004
   0.869    -5.462 -0.002  0.000  0.000  0.000  0.000 -0.001 -0.001 -0.001  0.000 -0.003
   0.869    -5.462 -0.002  0.000  0.000  0.000  0.000 -0.001 -0.001 -0.001  0.000 -0.003
   0.823    -5.435 -0.093  0.000 -0.001 -0.001 -0.012 -0.022 -0.041 -0.068 -0.004 -0.244
   0.778    -5.371 -0.092 -0.001 -0.002 -0.002 -0.016 -0.023 -0.045 -0.067 -0.005 -0.250
   0.732    -5.273 -0.088 -0.001 -0.001 -0.003 -0.021 -0.022 -0.051 -0.065 -0.007 -0.258
   0.686    -5.147 -0.080 -0.001 -0.001 -0.004 -0.031 -0.021 -0.060 -0.062 -0.010 -0.271
   0.640    -5.002 -0.071 -0.002 -0.001 -0.005 -0.048 -0.019 -0.075 -0.055 -0.016 -0.292
   0.595    -4.851 -0.059 -0.002 -0.001 -0.007 -0.072 -0.013 -0.103 -0.039 -0.024 -0.321
   0.549    -4.738 -0.045 -0.003 -0.002 -0.010 -0.084 -0.002 -0.160 -0.006 -0.028 -0.341
   0.503    -4.741 -0.050 -0.003 -0.001 -0.011 -0.041 -0.002 -0.194 -0.005 -0.014 -0.319
   0.457    -4.818 -0.061 -0.002  0.000 -0.008 -0.018 -0.004 -0.184 -0.012 -0.006 -0.298
   0.412    -4.911 -0.069 -0.002  0.000 -0.007 -0.011 -0.004 -0.173 -0.012 -0.004 -0.282
   0.366    -5.003 -0.075 -0.001  0.000 -0.005 -0.007 -0.003 -0.164 -0.010 -0.002 -0.269
   0.320    -5.089 -0.080 -0.001  0.000 -0.004 -0.006 -0.002 -0.156 -0.008 -0.001 -0.259
   0.274    -5.167 -0.084 -0.001  0.000 -0.003 -0.004 -0.002 -0.151 -0.005 -0.001 -0.252
   0.229    -5.234 -0.087  0.000  0.000 -0.002 -0.002 -0.001 -0.146 -0.003 -0.001 -0.245
   0.183    -5.290 -0.089  0.000 -0.001 -0.001 -0.002 -0.001 -0.142 -0.002 -0.001 -0.240
   0.137    -5.334 -0.091  0.000 -0.001  0.000 -0.001  0.000 -0.140 -0.001  0.000 -0.236
   0.091    -5.365 -0.092  0.000 -0.002  0.000 -0.001  0.000 -0.138 -0.001  0.000 -0.234
   0.046    -5.384 -0.086  0.000 -0.002  0.000  0.000  0.000 -0.128  0.000  0.000 -0.216
   0.000    -5.390 -0.006  0.000  0.000  0.000  0.000  0.000 -0.010  0.000  0.000 -0.017
# Band-Index:   19
   0.000    -4.315  0.000  0.000  0.000  0.000  0.003  0.000  0.000  0.002  0.000  0.005
   0.046    -4.317  0.000  0.000  0.000  0.000 -0.394 -0.055 -0.001 -0.192 -0.114 -0.757
   0.091    -4.322  0.000  0.000  0.000  0.000 -0.392 -0.059 -0.004 -0.186 -0.125 -0.768
   0.137    -4.329  0.000  0.000 -0.001  0.000 -0.389 -0.058 -0.008 -0.178 -0.127 -0.762
   0.183    -4.338  0.000  0.000 -0.002  0.000 -0.388 -0.054 -0.014 -0.166 -0.128 -0.752
   0.229    -4.348  0.000  0.000 -0.002  0.000 -0.388 -0.049 -0.019 -0.151 -0.128 -0.740
   0.274    -4.358 -0.001  0.000 -0.003  0.000 -0.390 -0.044 -0.025 -0.132 -0.129 -0.725
   0.320    -4.368 -0.001  0.000 -0.004  0.000 -0.395 -0.036 -0.030 -0.110 -0.131 -0.708
   0.366    -4.377 -0.002  0.000 -0.005  0.000 -0.401 -0.027 -0.035 -0.083 -0.133 -0.688
   0.412    -4.386 -0.005  0.000 -0.006 -0.001 -0.412 -0.016 -0.036 -0.048 -0.137 -0.662
   0.457    -4.400 -0.013  0.000 -0.005 -0.001 -0.412 -0.003 -0.031 -0.009 -0.137 -0.613
   0.503    -4.529  0.050  0.001  0.000  0.004  0.013  0.068  0.114  0.204  0.004  0.459
   0.549    -4.698  0.052  0.000  0.000  0.002  0.004  0.065  0.128  0.195  0.002  0.449
   0.595    -4.759  0.034  0.000  0.003  0.001  0.142  0.036  0.112  0.108  0.047  0.484
   0.640    -4.727  0.029  0.001  0.005  0.003  0.200  0.022  0.076  0.065  0.067  0.469
   0.686    -4.684  0.026  0.001  0.006  0.003  0.227  0.016  0.061  0.049  0.075  0.466
   0.732    -4.635  0.023  0.001  0.008  0.003  0.243  0.012  0.054  0.037  0.081  0.464
   0.778    -4.581  0.022  0.001  0.009  0.003  0.256  0.009  0.052  0.026  0.086  0.465
   0.823    -4.522  0.021  0.001  0.009  0.004  0.266  0.005  0.056  0.016  0.089  0.469
   0.869    -4.459  0.000  0.000  0.000  0.000  0.007  0.000  0.002  0.001  0.003  0.013
   0.869    -4.459  0.000  0.000  0.000  0.000  0.007  0.000  0.002  0.001  0.003  0.013
   0.896    -4.460  0.000  0.000  0.000  0.000 -0.005  0.008  0.001 -0.007  0.010  0.008
   0.922    -4.461  0.000  0.000  0.000  0.000 -0.016  0.015  0.000 -0.014  0.018  0.003
   0.948    -4.463  0.000  0.000  0.000  0.000 -0.023  0.022  0.000 -0.021  0.024  0.001
   0.975    -4.467  0.000  0.000  0.000  0.001 -0.028  0.028  0.000 -0.026  0.029  0.003
   1.001    -4.472  0.001 -0.001  0.000  0.001 -0.029  0.034  0.000 -0.030  0.032  0.008
   1.028    -4.479  0.000 -0.001  0.000  0.001 -0.028  0.040  0.001 -0.031  0.033  0.016
   1.054    -4.487  0.001 -0.001  0.000  0.001 -0.024  0.047  0.001 -0.030  0.033  0.028
   1.080    -4.496  0.001 -0.001  0.000  0.001 -0.020  0.056  0.001 -0.026  0.030  0.043
   1.107    -4.506  0.000  0.000  0.001  0.002 -0.015  0.069  0.001 -0.022  0.028  0.061
   1.133    -4.515  0.001  0.000  0.001  0.002 -0.011  0.084  0.000 -0.016  0.024  0.084
   1.160    -4.524  0.001  0.000  0.001  0.002 -0.007  0.103  0.000 -0.008  0.021  0.113
   1.186    -4.532  0.001  0.000  0.001  0.002 -0.003  0.128  0.001  0.002  0.017  0.149
   1.213    -4.538  0.001  0.000  0.001  0.003  0.001  0.160  0.000  0.014  0.014  0.195
   1.239    -4.543  0.000  0.001  0.000  0.004  0.005  0.202  0.001  0.030  0.012  0.254
   1.265    -4.546  0.000  0.001  0.000  0.005  0.009  0.249  0.001  0.048  0.010  0.323
   1.292    -4.548  0.000  0.002  0.000  0.005  0.012  0.300  0.000  0.070  0.007  0.398
   1.318    -4.548  0.000  0.003  0.000  0.007  0.016  0.343  0.000  0.091  0.005  0.465
   1.345    -4.546  0.000  0.003  0.000  0.008  0.019  0.366  0.000  0.110  0.002  0.508
   1.371    -4.541  0.000  0.000  0.000  0.000 -0.003 -0.034  0.000 -0.006  0.001 -0.043
   1.371    -4.541  0.000  0.000  0.000  0.000 -0.003 -0.034  0.000 -0.006  0.001 -0.043
   1.424    -4.533  0.001  0.000  0.000  0.000  0.001  0.004  0.000  0.006  0.000  0.012
   1.477    -4.510  0.000  0.000  0.000  0.000  0.001 -0.002 -0.001  0.008  0.000  0.007
   1.530    -4.491  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.006  0.001  0.008
   1.582    -4.480  0.001  0.001  0.000  0.000  0.004  0.000  0.000  0.005  0.000  0.012
   1.635    -4.489  0.002  0.001  0.000  0.001  0.036  0.000  0.000  0.010  0.006  0.057
   1.688    -4.520  0.001  0.001  0.000  0.000  0.011  0.000  0.000  0.001  0.002  0.015
   1.741    -4.559  0.002  0.000  0.001  0.000  0.010  0.001  0.001  0.000  0.002  0.017
   1.794    -4.550  0.002  0.001  0.000  0.000  0.001  0.004  0.000  0.000  0.000  0.008
   1.846    -4.447  0.001  0.000  0.000  0.000  0.000  0.007  0.000  0.000  0.000  0.009
   1.899    -4.354  0.000  0.000  0.000  0.000  0.001  0.010  0.000  0.000  0.002  0.014
   1.952    -4.338  0.000  0.000  0.001  0.000  0.034  0.004  0.007  0.006  0.003  0.054
   2.005    -4.346  0.000  0.000  0.001  0.000  0.059  0.002  0.008  0.013  0.002  0.084
